"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2021/01/06 21:00:00","EST","N.Y.C.","61761","27.6","2.46","-2.59","1"
"2021/01/06 22:00:00","EST","N.Y.C.","61761","25.73","2.38","-2.61","1"
"2021/01/06 23:00:00","EST","N.Y.C.","61761","24.24","1.93","-4.09","1"
"2021/01/07 00:00:00","EST","N.Y.C.","61761","26.61","1.7","-7.38","1"
"2021/01/07 01:00:00","EST","N.Y.C.","61761","25.37","1.54","-7.66","1"
"2021/01/07 02:00:00","EST","N.Y.C.","61761","24.46","1.51","-7.2","1"
"2021/01/07 03:00:00","EST","N.Y.C.","61761","24.23","1.52","-6.69","1"
"2021/01/07 04:00:00","EST","N.Y.C.","61761","24.53","1.59","-6.22","1"
"2021/01/07 05:00:00","EST","N.Y.C.","61761","25.85","1.76","-4.49","1"
"2021/01/07 06:00:00","EST","N.Y.C.","61761","31.47","2.36","-4.02","1"
"2021/01/07 07:00:00","EST","N.Y.C.","61761","36.61","2.81","-5.12","1"
"2021/01/07 08:00:00","EST","N.Y.C.","61761","33.1","3.14","0","1"
"2021/01/07 09:00:00","EST","N.Y.C.","61761","29.86","3.06","0","1"
"2021/01/07 10:00:00","EST","N.Y.C.","61761","29.61","3.01","0","1"
"2021/01/07 11:00:00","EST","N.Y.C.","61761","28.32","2.74","0","1"
"2021/01/07 12:00:00","EST","N.Y.C.","61761","27.15","2.56","0","1"
"2021/01/07 13:00:00","EST","N.Y.C.","61761","26.95","2.54","0","1"
"2021/01/07 14:00:00","EST","N.Y.C.","61761","26.63","2.47","0","1"
"2021/01/07 15:00:00","EST","N.Y.C.","61761","27.28","2.57","0","1"
"2021/01/07 16:00:00","EST","N.Y.C.","61761","32.11","2.87","0","1"
"2021/01/07 17:00:00","EST","N.Y.C.","61761","41.2","4.12","0","1"
"2021/01/07 18:00:00","EST","N.Y.C.","61761","36","3.42","0","1"
"2021/01/07 19:00:00","EST","N.Y.C.","61761","32.57","3.28","0","1"
"2021/01/07 20:00:00","EST","N.Y.C.","61761","29.85","2.79","0","1"
"2021/01/07 21:00:00","EST","N.Y.C.","61761","28.85","2.71","-0.34","1"
"2021/01/07 22:00:00","EST","N.Y.C.","61761","26.61","2.36","-2.02","1"
"2021/01/07 23:00:00","EST","N.Y.C.","61761","26.01","2","-4.17","1"
"2021/01/08 00:00:00","EST","N.Y.C.","61761","26.54","2.11","-4.76","1"
"2021/01/08 01:00:00","EST","N.Y.C.","61761","24.22","1.84","-4.46","1"
"2021/01/08 02:00:00","EST","N.Y.C.","61761","23.81","1.7","-5.15","1"
"2021/01/08 03:00:00","EST","N.Y.C.","61761","23.81","1.69","-5.02","1"
